Sequence,Company,City,Province,Year,record
1221,\u8D75\u7701\u534E\u77F3\u68C9\u677F\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1222,\u90A2\u53F0\u5E73\u7EBF\u6A61\u80F6\u4EF6,\u90A2\u53F0,\u6CB3\u5317,2017,1
1223,\u4EFB\u53BF\u7EA2\u5229\u77F3\u68C9\u677F\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1224,\u4E54\u5170\u671D\u80F6\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1225,\u5218\u4E91\u971E\u80F6\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1226,\u5B5F\u671D\u6CE2\u80F6\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1227,\u5B5F\u8FDB\u519B\u80F6\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1228,\u5218\u56FD\u519B\u5851\u6599\u9897\u7C92,\u90A2\u53F0,\u6CB3\u5317,2017,1
1229,\u5218\u7389\u51B0\u80F6\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1230,\u5F20\u73B2\u56FD\u80F6\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1231,\u5218\u671D\u5CAD\u80F6\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1232,\u5F20\u5F66\u5468\u80F6\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1233,\u5218\u671D\u5E73\u80F6\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1234,\u5180\u8BA1\u56FD\u80F6\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1235,\u738B\u5B5F\u4FE1\u80F6\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1236,\u738B\u5EFA\u5764\u80F6\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1237,\u90ED\u7ACB\u950B\u80F6\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1238,\u5218\u9752\u5468\u80F6\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1239,\u5C01\u5E7F\u519B\u80F6\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1240,\u5EB7\u6052\u5851\u6599\u5236\u54C1\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1241,\u6CB3\u5934\u5DE8\u987A\u65B0\u578B\u7816\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1242,\u4E1C\u5174\u8D38\u6613\u6709\u9650\u516C\u53F8\u65B0\u578B\u5899\u6750\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1243,\u9F0E\u5C79\u65B0\u578B\u5EFA\u6750\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1244,\u90A2\u53F0\u5B87\u590F\u673A\u68B0\u52A0\u5DE5\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1245,\u5FB7\u946B\u5E9F\u91D1\u5C5E\u56DE\u6536,\u90A2\u53F0,\u6CB3\u5317,2017,1
1246,\u4E7E\u5764\u91D1\u5C5E\u56DE\u6536,\u90A2\u53F0,\u6CB3\u5317,2017,1
1247,\u674E\u5EFA\u6797\u6405\u62CC\u7AD9,\u90A2\u53F0,\u6CB3\u5317,2017,1
1248,\u674E\u8F89\u6405\u62CC\u7AD9,\u90A2\u53F0,\u6CB3\u5317,2017,1
1249,\u53CC\u5C71\u77FF\u4E1A\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1250,\u7389\u5E86\u77F3\u6750,\u90A2\u53F0,\u6CB3\u5317,2017,1
1251,\u94F6\u8F89\u77F3\u6750,\u90A2\u53F0,\u6CB3\u5317,2017,1
1252,\u7389\u902F\u77F3\u6750,\u90A2\u53F0,\u6CB3\u5317,2017,1
1253,\u9F99\u76DB\u8FBE\u77F3\u6750,\u90A2\u53F0,\u6CB3\u5317,2017,1
1254,\u76CA\u8FBE\u77F3\u6750,\u90A2\u53F0,\u6CB3\u5317,2017,1
1255,\u78CA\u946B\u77F3\u6750\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1256,\u7693\u817E\u77F3\u6750\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1257,\u9A6C\u8BA1\u4E66\u9676\u74F7\u539F\u6599\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1258,\u90A2\u53F0\u6668\u6977\u673A\u68B0\u5236\u9020\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1259,\u90A2\u53F0\u53BF\u8131\u9501\u6C9F\u946B\u5B8F\u6E90\u673A\u68B0\u52A0\u5DE5\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1260,\u90A2\u53F0\u5E02\u514B\u96F7\u7279\u91CD\u578B\u673A\u68B0\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1261,\u5927\u6208\u5ED6\u957F\u77F3\u52A0\u5DE5\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1262,\u8D75\u6CBB\u56FD\u5546\u54C1\u783C,\u90A2\u53F0,\u6CB3\u5317,2017,1
1263,\u90A2\u53F0\u53BF\u6C38\u6D01\u6C99\u77F3\u52A0\u5DE5\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1264,\u90A2\u53F0\u53BF\u5BCC\u5F3A\u9009\u77FF\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1265,\u4E91\u5C71\u52A0\u6CB9\u70B9,\u90A2\u53F0,\u6CB3\u5317,2017,1
1266,\u5357\u4EAC\u6C38\u5947\u5EFA\u7B51\u5DE5\u7A0B\u6709\u9650\u516C\u53F8,\u5357\u4EAC,\u6C5F\u82CF,2017,1
1267,\u9526\u6DA6\u5EFA\u8BBE\u96C6\u56E2\u6709\u9650\u516C\u53F8,\u5357\u901A,\u6C5F\u82CF,2017,1
1268,\u5357\u4EAC\u4E45\u5927\u8DEF\u6865\u5EFA\u8BBE\u6709\u9650\u516C\u53F8,\u5357\u4EAC,\u6C5F\u82CF,2017,1
1269,\u6C5F\u82CF\u535A\u5B66\u5EFA\u8BBE\u5DE5\u7A0B\u6709\u9650\u516C\u53F8,\u5357\u4EAC,\u6C5F\u82CF,2017,1
1270,\u6C5F\u82CF\u91D1\u5353\u5EFA\u8BBE\u5DE5\u7A0B\u6709\u9650\u516C\u53F8,\u5357\u4EAC,\u6C5F\u82CF,2017,2
1271,\u4E0A\u6D77\u96A7\u9053\u5DE5\u7A0B\u6709\u9650\u516C\u53F8,\u5357\u4EAC,\u6C5F\u82CF,2017,3
1272,\u5357\u4EAC\u5E02\u7B2C\u4E09\u533B\u9662,\u5357\u4EAC,\u6C5F\u82CF,2017,2
1273,\u4E0A\u6D77\u7EFF\u5730\u5EFA\u7B51\u5DE5\u7A0B\u6709\u9650\u516C\u53F8,\u5357\u4EAC,\u6C5F\u82CF,2017,3
1274,\u6CB3\u5317\u4EA4\u5EFA\u96C6\u56E2\u6709\u9650\u516C\u53F8,\u4FDD\u5B9A,\u6CB3\u5317,2017,1
1275,\u90A2\u53F0\u5229\u8FBE\u9541\u4E1A\u516C\u53F8\u9541\u7C89\u8F66\u95F4,\u90A2\u53F0,\u6CB3\u5317,2017,1
1276,\u90A2\u53F0\u53BF\u5F18\u6BC5\u519C\u4E1A\u5F00\u53D1\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1277,\u6B66\u6625\u5802\u83F1\u9541\u7C89\u52A0\u5DE5,\u90A2\u53F0,\u6CB3\u5317,2017,1
1278,\u524D\u4E0D\u900F\u6751\u82E6\u571F\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1279,\u90A2\u53F0\u8BFA\u8FBE\u77FF\u4E1A\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1280,\u90A2\u53F0\u9541\u6E90\u77FF\u4E1A\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1281,\u90A2\u53F0\u53BF\u524D\u4E0D\u900F\u83F1\u9541\u77FF,\u90A2\u53F0,\u6CB3\u5317,2017,1
1282,\u90A2\u53F0\u53BF\u5408\u5174\u94C1\u77FF,\u90A2\u53F0,\u6CB3\u5317,2017,1
1283,\u90A2\u53F0\u53BF\u6587\u78CA\u83F1\u9541\u8010\u706B\u6750\u6599\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1284,\u90A2\u53F0\u53BF\u767D\u4E91\u5C71\u9541\u4E1A\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1285,\u90A2\u53F0\u53BF\u8BFA\u8FBE\u77FF\u4E1A\u6709\u9650\u516C\u53F8\u78E8\u83F1\u9541\u7C89\u8F66\u95F4,\u90A2\u53F0,\u6CB3\u5317,2017,1
1286,\u90A2\u53F0\u53BF\u987A\u5174\u83F1\u9541\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1287,\u90A2\u53F0\u53BF\u987A\u8FBE\u83F1\u9541\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1288,\u897F\u4E66\u77F3\u7C89\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1289,\u6052\u9541\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1290,\u90A2\u53F0\u53BF\u76DB\u51EF\u9541\u4E1A\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1291,\u90A2\u53F0\u53BF\u5F6C\u7389\u51B6\u91D1\u7089\u6599\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1292,\u90A2\u53F0\u53BF\u6210\u8C6A\u9541\u4E1A\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1293,\u77FF\u4EA7\u54C1\u52A0\u5DE5,\u90A2\u53F0,\u6CB3\u5317,2017,1
1294,\u5361\u7279\u8010\u78E8\u6750\u6599\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1295,\u5EFA\u7B51\u6750\u6599\u52A0\u5DE5,\u90A2\u53F0,\u6CB3\u5317,2017,2
1296,\u4E2D\u5174\u77FF\u7802\u573A,\u90A2\u53F0,\u6CB3\u5317,2017,1
1297,\u4FAF\u5FD7\u6D77\u6C99\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1298,\u675C\u589E\u81E3\u6C99\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1299,\u738B\u73CD\u8D35\u6C99\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,2
1300,\u674E\u5EFA\u6625\u6C99\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1301,\u675C\u5EFA\u82AC\u6D17\u6C99\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1302,\u738B\u957F\u658C\u6D17\u6C99\u573A,\u90A2\u53F0,\u6CB3\u5317,2017,1
1303,\u970D\u5C97\u725B\u6D17\u6C99\u573A,\u90A2\u53F0,\u6CB3\u5317,2017,1
1304,\u4F1F\u5EFA\u53D1\u767D\u4E91\u5CA9\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1305,\u5E02\u653F\u5EFA\u8BBE\u96C6\u56E2\u6CA5\u9752\u4E8C\u5206\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1306,\u8FB0\u5CF0\u5EFA\u6750\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1307,\u6052\u7855\u5EFA\u6750\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1308,\u4E1C\u575A\u56FA\u7802\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1309,\u90A2\u53F0\u91D1\u661F\u51B6\u91D1\u77FF\u4E1A\u516C\u53F8\u77F3\u6599\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1310,\u6CB3\u5317\u5EFA\u8BBE\u8F7B\u94A2\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1311,\u5B89\u548C\u5EFA\u6750\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1312,\u53CC\u76C8\u7CBE\u5BC6\u4EF6\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1313,\u5468\u516C\u9662\u9762\u7816\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1314,\u90A2\u53F0\u5B50\u7487\u77F3\u6750\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1315,\u90A2\u53F0\u5180\u5174\u673A\u68B0,\u90A2\u53F0,\u6CB3\u5317,2017,1
1316,\u65B0\u534E\u7EB8\u7BB1\u5305\u88C5\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1317,\u52C7\u521B\u673A\u68B0\u8BBE\u5907,\u90A2\u53F0,\u6CB3\u5317,2017,1
1318,\u5851\u94A2\u95E8\u7A97\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1319,\u9E4F\u6D77\u7B5B\u6C99\u673A,\u90A2\u53F0,\u6CB3\u5317,2017,1
1320,\u5409\u7965\u5F69\u94A2,\u90A2\u53F0,\u6CB3\u5317,2017,1
1321,\u5E02\u80DC\u5229\u94DD\u5851\u95E8\u7A97\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1322,\u5B8F\u7855\u673A\u68B0\u5236\u9020,\u90A2\u53F0,\u6CB3\u5317,2017,1
1323,\u5FB7\u5143\u6728\u4E1A\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1324,\u5BCC\u6C60\u673A\u68B0\u52A0\u5DE5\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1325,\u8010\u7279\u9632\u8150\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1326,\u946B\u53A6\u5EFA\u7B51\u673A\u68B0\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1327,\u4F17\u946B\u6C7D\u4FEE\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1328,\u817E\u8F89\u6C34\u6CE5\u5236\u54C1\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1329,\u946B\u946B\u6C34\u6CE5\u5316\u7CAA\u6C60,\u90A2\u53F0,\u6CB3\u5317,2017,1
1330,\u535A\u8FDC\u6C34\u6CE5\u5236\u54C1,\u90A2\u53F0,\u6CB3\u5317,2017,1
1331,\u6B63\u5FB7\u5899\u6750,\u90A2\u53F0,\u6CB3\u5317,2017,1
1332,\u9F0E\u987A\u95E8\u4E1A,\u90A2\u53F0,\u6CB3\u5317,2017,1
1333,\u6B63\u8FDC\u975E\u91D1\u5C5E\u7269\u8D28\u6750\u6599\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1334,\u90A2\u53F0\u53BF\u59DA\u5E73\u5408\u529B\u5EFA\u6750\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1335,\u90A2\u53F0\u539A\u5FB7\u80A1\u4EFD\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1336,\u5357\u77F3\u95E8\u987A\u660C\u5851\u5316\u5305\u88C5\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1337,\u90A2\u53F0\u53BF\u5357\u77F3\u95E8\u5EFA\u7B51\u5DE5\u4E1A\u5236\u54C1\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1338,\u90A2\u53F0\u53BF\u5929\u601D\u670D\u88C5\u52A0\u5DE5\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1339,\u90A2\u53F0\u53BF\u56FA\u80DC\u7279\u8010\u706B\u6750\u6599\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1340,\u90A2\u53F0\u5E02\u9F0E\u5F18\u5EFA\u7B51\u6750\u6599\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1341,\u5927\u77F3\u5934\u5E84\u65B0\u5CF0\u7F16\u5236\u888B\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1342,\u674E\u52C7\u519B\u6CE1\u6CAB\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1343,\u7533\u6000\u8FDC\u77F3\u677F\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1344,\u5927\u9648\u5E84\u91D1\u5CF0\u8010\u706B\u6750\u6599\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1345,\u4E2D\u534E\u77F3\u6750\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1346,\u946B\u6CF0\u5927\u7406\u77F3\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1347,\u8BDA\u4FE1\u77F3\u6750\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1348,\u6C99\u6CB3\u5E02\u5927\u7406\u5382\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1349,\u798F\u5EFA\u5927\u7406\u77F3\u6279\u53D1,\u90A2\u53F0,\u6CB3\u5317,2017,1
1350,\u5927\u7406\u77F3\u74F7\u7816\u52A0\u5DE5\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1351,\u957F\u57CE\u5927\u7406\u77F3\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1352,\u5B8F\u5149\u5927\u7406\u77F3\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1353,\u66F9\u5E84\u5927\u7406\u77F3\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1354,\u4FE1\u8A89\u5927\u7406\u77F3\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1355,\u798F\u5EFA\u65F6\u5C1A\u5927\u7406\u77F3\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1356,\u6E05\u6CB3\u53BF\u8001\u674E\u7164\u70AD\u7ECF\u9500\u5904,\u90A2\u53F0,\u6CB3\u5317,2017,1
1357,\u6CB3\u5317\u4EBF\u9F99\u7089\u6599\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1358,\u6C99\u77F3\u6599\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1359,\u53EC\u8FDC\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1360,\u90A2\u53F0\u6668\u661F\u4EA4\u901A\u8BBE\u5907\u9644\u4EF6\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1361,\u6D77\u86DF\u6D74\u6C60,\u90A2\u53F0,\u6CB3\u5317,2017,1
1362,\u590F\u9F99\u6E7E\u6D74\u6C60,\u90A2\u53F0,\u6CB3\u5317,2017,1
1363,\u548C\u53D1\u80F6\u7BA1\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1364,\u6E05\u6CB3\u53BF\u4E16\u660C\u80F6\u7BA1\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1365,\u6E05\u6CB3\u53BF\u79E6\u9E4F\u6C7D\u8F66\u914D\u4EF6\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1366,\u6CB3\u5317\u4E09\u4F17\u6A61\u80F6\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1367,\u6E05\u6CB3\u53BF\u65ED\u4E1C\u6C7D\u8F66\u914D\u4EF6\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1368,\u6CB3\u5317\u56FD\u5BCC\u80F6\u7BA1\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1369,\u96F7\u817E\u6A61\u80F6\u5236\u54C1\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1370,\u6CB3\u5317\u65B0\u529B\u6A61\u80F6\u5236\u54C1\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1371,\u6CB3\u5317\u5B8F\u5B89\u6C7D\u6469\u914D\u4EF6\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1372,\u4E91\u7FD4\u80F6\u7BA1\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1373,\u6E05\u6CB3\u53BF\u98DE\u9F99\u80F6\u7BA1\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1374,\u4E8C\u9E4F\u80F6\u7BA1\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1375,\u6E05\u6CB3\u53BF\u8DEF\u901A\u80F6\u7BA1\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1376,\u7984\u6602\u6C7D\u8F66\u96F6\u90E8\u4EF6\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1377,\u845B\u6751\u845B\u7ACB\u5168\u80F6\u7BA1\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1378,\u6CB3\u5317\u4E1C\u6B63\u52A8\u8F66\u96F6\u90E8\u4EF6\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1379,\u4E2D\u4E01\u4FAF\u6000\u6210\u80F6\u7BA1\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1380,\u4E2D\u4E01\u5F90\u5E86\u798F\u80F6\u7BA1\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1381,\u4E2D\u4E01\u5F90\u6587\u9601\u80F6\u7BA1\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1382,\u6E05\u6CB3\u53BF\u8FDC\u4E1C\u6A61\u80F6\u5851\u6599\u5236\u54C1\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1383,\u6CB3\u5317\u6C38\u6B23\u7EB3\u7C73\u79D1\u6280\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1384,\u6E05\u6CB3\u53BF\u6E05\u6C5F\u7802\u8F6E\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1385,\u6E05\u6CB3\u53BF\u6E90\u946B\u5408\u91D1\u5200\u5177\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1386,\u6E05\u6CB3\u53BF\u5B9D\u4E30\u6C7D\u8F66\u914D\u4EF6\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1387,\u90A2\u53F0\u4E2D\u4EAC\u786C\u8D28\u5408\u91D1\u5200\u5177\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1388,\u6E05\u6CB3\u53BF\u4F20\u8BDA\u6EE4\u6E05\u5668\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1389,\u6E05\u6CB3\u53BF\u534E\u4F1F\u8F66\u8F86\u96F6\u90E8\u4EF6\u6709\u9650\u8D23\u4EFB\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1390,\u6E05\u6CB3\u53BF\u65B0\u79D1\u9AD8\u6E29\u8010\u706B\u6750\u6599\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1391,\u6CB3\u5317\u53CB\u90A6\u590D\u5408\u6750\u6599\u79D1\u6280\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1392,\u6E05\u6CB3\u53BF\u65F6\u4EE3\u786C\u8D28\u5408\u91D1\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1393,\u6E05\u6CB3\u53BF\u8FDE\u5BFA\u5408\u91D1\u52A0\u5DE5\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1394,\u6E05\u6CB3\u53BF\u745E\u798F\u83B1\u8010\u706B\u6750\u6599\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1395,\u6E05\u6CB3\u53BF\u5D69\u5C71\u8010\u706B\u6750\u6599\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1396,\u6E05\u6CB3\u53BF\u7287\u946B\u8010\u706B\u6750\u6599\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1397,\u6CB3\u5317\u6E05\u8010\u4FDD\u6E29\u6750\u6599\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1398,\u6CB3\u5317\u701B\u90FD\u590D\u5408\u6750\u6599\u80A1\u4EFD\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1399,\u5927\u5764\u7164\u573A,\u90A2\u53F0,\u6CB3\u5317,2017,1
1400,\u534E\u5174\u7164\u573A,\u90A2\u53F0,\u6CB3\u5317,2017,1
1401,\u6865\u5934\u7164\u573A,\u90A2\u53F0,\u6CB3\u5317,2017,1
1402,\u5F90\u8FDB\u7164\u573A,\u90A2\u53F0,\u6CB3\u5317,2017,1
1403,\u516B\u65B9\u6C99\u573A,\u90A2\u53F0,\u6CB3\u5317,2017,1
1404,\u632F\u559C\u6C99\u573A,\u90A2\u53F0,\u6CB3\u5317,2017,1
1405,\u4E09\u5408\u6C99\u573A,\u90A2\u53F0,\u6CB3\u5317,2017,1
1406,\u8FD0\u53D1\u6C99\u573A,\u90A2\u53F0,\u6CB3\u5317,2017,1
1407,\u57CE\u5173\u6C99\u573A,\u90A2\u53F0,\u6CB3\u5317,2017,1
1408,\u5E86\u5175\u6C99\u573A,\u90A2\u53F0,\u6CB3\u5317,2017,1
1409,\u65B9\u5F6A\u5EFA\u6750,\u90A2\u53F0,\u6CB3\u5317,2017,1
1410,\u95EA\u8D8A\u5582\u6BDB\u673A\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1411,\u81F4\u8FDC\u673A\u68B0\u5236\u9020\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1412,\u6E05\u6CB3\u53BF\u9526\u8F89\u7164\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1413,\u6E05\u6CB3\u53BF\u5174\u9686\u8702\u7A9D\u7164\u52A0\u5DE5\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1414,\u6E05\u6CB3\u53BF\u5EFA\u5B87\u8D38\u6613\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1415,\u6E05\u6CB3\u53BF\u7126\u534E\u5EFA\u6750\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1416,\u6E05\u6CB3\u53BF\u9CB2\u9E4F\u5EFA\u6750\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1417,\u6CB3\u5317\u7701\u5B87\u6052\u5546\u54C1\u6DF7\u51DD\u571F\u6709\u9650\u516C\u53F8,\u90A2\u53F0,\u6CB3\u5317,2017,1
1418,\u6D1B\u897F\u6F02\u73E0\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1419,\u674E\u4E39\u6F02\u73E0\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1420,\u675C\u589E\u6F02\u73E0\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1421,\u5B9C\u4F73\u6F02\u73E0\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1422,\u632F\u56FD\u6F02\u73E0\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
1423,\u4E2D\u6CF0\u6F02\u73E0\u5382,\u90A2\u53F0,\u6CB3\u5317,2017,1
